,Unnamed: 0,file_name,ground_truth,word_lenth,transcribe_sentence,cer
3658,3658,2dbeb1a0e8f2784052fae85820460ce8.wav,내가 너 심심할 때만 찾거나 필요할 때만 찾는 사람이니?,31, 애가 너 심심할 때만 찾거나 필요할 때만 찾는 사람이니?,0.045454545454545456
3659,3659,98de34f75e170b4bc33b00369a82006e.wav,몇 몇의 경우에는 낙태를 허용하고 있어요.,23, 견메세 경우에는 낙태를 허용하고 있어요.,0.17647058823529413
3660,3660,3546a61cfce6a0b132fbffd45eed3b45.wav,나는 요즘 아이돌 그룹 워너원이 그렇게 멋있어 보여!,29, 나는 요즘 아이돌 그룹 원어원이 그렇게 멋있어 보여,0.09523809523809523
3661,3661,6e107220dcbdf2eb07ce74789113cd90.wav,패턴 웨이퍼의 공정 예정도 알려주시기 바랍니다.,26, 패턴 웨이퍼의 공정 예정도 알려주시기 바랍니다.,0.0
3662,3662,9867a46efe1cf33dad8f77330ff2a79e.wav,가온아이가 그룹웨어와 협업 솔루션으로 교육시장을 선도하고 있다.,35, 아오 나이가 그룹 매워와 협업설루션으로 교육시장을 선두하고 있다.,0.25
3663,3663,7478bb544188a79d6c087611fde4266b.wav,저는 동생과 의자에 앉아만 있었습니다.,21, 저는 동생과 의자에 앉아만 있었습니다.,0.0
3664,3664,c6c5f6be978e74e3c56c0a6bd53435e6.wav,소는 배를 채우고 사람은 굶습니다.,19, 또는 배를 채우고 사람은 굶습니다.,0.07142857142857142
3665,3665,18b43e9a9f61b65b8d818c7fddc6a726.wav,선포된 영역은 건물을 중심으로 일정 넓이를 가집니다.,29, 선포된 영역은 건물을 중심으로 1정 넓이를 가집니다.,0.045454545454545456
3666,3666,b6a5c69a9e2b9a2d7d75b7fbdf4587c0.wav,우와! 지원해주시는 커피와 에이드는 지금부터 받을 수 있는 건가요?,37," 우와, 지원해주시는 커피와 아이들은 지금부터 받을 수 있는 건가요?",0.1111111111111111
3667,3667,5a4258e2b6a1a124d5dd21295ccc905d.wav,산란기인 여름에는 어획이 금지돼 수입 냉동꽃게만 유통돼 왔다.,34," 살랑기인 여름에는 오혁이 금지대, 트입 냉동 곳개만 유통되었다.",0.38461538461538464
3668,3668,87c1febcd31db74235f2da90d0d9d3e8.wav,당신은 자리에 앉아서 이름을 부를 때까지 기다리세요.,29, 당신은 자리에 앉아서 이름을 부를 때까지 기다리세요,0.0
3669,3669,bb97146143774ef8d5471a4fe3c4f39e.wav,이 가운데 장우기의 송혜교와 닮은꼴 외모가 주목받고 있다.,32, 이 가운데 장우 비의 송혁요와 닮은 꼴 외모가 주목받고 있다.,0.125
3670,3670,d81eafb4c1657b7cb1eba84a36d08e83.wav,나는 스펙트럼이 넓은 표현 방법을 갖고 있어.,25, 아는 스펙트럼이 넓은 표형 방법을 갖고 있어,0.1111111111111111
3671,3671,4b336b83641ad1abcfc65100303243fc.wav,정말 대단한데! 습관 바꾸기가 제일 어려운 건데 어떻게 바꾼 거야?,37, 정말 대단한데? 습관 바꾸기가 제일 어려운 건데 어떻게 바꾼 거야?,0.0
3672,3672,1c38d2144068d48d4215d55faacc4aaf.wav,외국 선수들은 기본 체력이나 웨이트가 좋기 때문이다.,29, 외국 선수들은 기본 체력이나 웨이트가 좋기 때문이다.,0.0
3673,3673,0d7a363d07c9e9d33427aa8fb9a4da68.wav,어느샌가 학교에서 배우는 프로그래밍 외에도 따로 시간을 내 강의를 찾아보고 컴퓨터 하드웨어에 관한 공부를 했어요.,63, 어느 생각 학교에서 배우는 프로그래밍 외에도 따로 시간을 내 강의를 찾아보고 컴퓨터 하드웨어에 관한 공부를 했어요,0.041666666666666664
3674,3674,b9c0ea6dbb701a1e7726154fc2baecef.wav,구르기 앉기 몸통 일으키기 순으로 독립적으로 일어선다고 볼 때 구르기는 일어서기 위한 전 단계로서 중요해요.,60, 그룹이 안기 몸통 이륙기 순으로 독립적으로 이러선다고 볼 때 그룹이는 이러서기 위한 전 단계로서 중요해요.,0.3111111111111111
3675,3675,89c40e6829d794e37fea086187fd033a.wav,그 역이 힘든 삶을 살았음에도 불구하고 장 발장과는 대조되는 모습을 보인다.,42, 그 여기 힘든 삶을 살았음에도 불구하고 장발장관은 대조되는 모습을 보인다.,0.12903225806451613
3676,3676,42dbf25db1ee76561b708f48720713d3.wav,운곡천의 시내가 넓어지면서 물이 천천히 흐르는 장소다.,30, 운곡천의 시내가 넓어지면서 물이 천천히 흐르는 장소다.,0.0
3677,3677,d23eec5cc05b60ad1114e0dc1d2c9f56.wav,원적외선은 파장이 긴 빛으로 우리 생활에 유익한 빛입니다.,32, 원적에서는 파장이 긴 빛으로 우리 생활의 유익한 빛입니다.,0.16666666666666666
3678,3678,39ce6ae05217d61739a8109a76694c84.wav,동대문역사문화공원역으로 바뀌면서 더욱 활력이 샘솟는 동대문!,33, 공대문 역사 문화 공원 역으로 바뀌면서 더욱 활력이 센서는 동대문,0.1111111111111111
3679,3679,f14de8286eca1fd814d86189e882f671.wav,이런 마음이 괜한 자격지심에서 비롯된 게 아닌 것으로도 확인됐다.,36, 이런 마음이 꽤난 자격지심에서 비록된 게 아닌 것으로도 확인됐다.,0.1111111111111111
3680,3680,737c2e8f55b3008e4a8ef0cb2eda7ca7.wav,제가 지금 임신해서 거동이 조금 불편한 나머지 여기에 앉았습니다.,36, 내가 지금 임신에서 거동이 조금 불편한 나머지 여기에 앉았습니다.,0.07407407407407407
3681,3681,ecae3a52b7f0c0a1b28262d20a8da4e2.wav,아내는 고용주에게 받지 못한 대불을 받았습니다.,26, 안에는 고용주에게 받지 못한 대부를 받았습니다.,0.2
3682,3682,6abfe3cad5f0783d876ec70ac24636b1.wav,닮은 부분이 많은 만큼 다른 부분도 많습니다.,25, 닮은 부분이 많은 만큼 다른 부분도 많습니다,0.0
3683,3683,31d7ca94f16a1be73f756466c6e068b5.wav,스포츠마케팅 분야은 선택할 수 있는 영역의 폭이 굉장히 넓다.,34, 포츠 마케팅 분야는 선택할 수 있는 영역의 포기 굉장히 넓다.,0.16
3684,3684,955385b4a5b491d2e58680c48f0b1b1f.wav,제가 이 꿈을 갖게 된 계기는 고등학교 때 지인의 추천을 받아서 하게 된 후원을 통해서 갖게 되었습니다.,58, 내가 이 꿈을 갖게 된 계기는 고등학교 때 지인의 추천을 받아서 하게 된 후원을 통해서 갖게 되었습니다.,0.024390243902439025
3685,3685,4f5c9dff3079e619aecbff2bed29fff3.wav,나도 일정을 확인할 테니까 얼른 다른 약속 있으면 취소해요!,33, 아도 일정을 확인할 테니까 얼른 다른 약속 있으면 취소해요,0.041666666666666664
3686,3686,2d33306a0d3a978aa7cd46083c55cc36.wav,이런 화웨이에도 약점이 있으니 바로 보안 문제다.,27, 이런 화회에도 약점이 있으니 바로 보완 문제다.,0.15
3687,3687,9ababf1e411577e26291f032009dcc99.wav,거기가 더 넓어 보이고 물건 종류도 더 다양해요.,27, 거기가 더 넓어보이고 물건 종류도 더 다양해요.,0.0
3688,3688,b387e44eaee6e678ea0091c6f285663c.wav,네팔인은 나마스떼라고 말하며 양손을 머리에 얹고 허리 굽혀 인사해요.,38, 에파리는 남아시대라고 말하며 양손을 머리에 옮고 허리 두표 인사 에파리는 남아시대라고 말하며 양손을 머리에 옮고 허리 두표 인사,0.7037037037037037
3689,3689,1e2af6225fc2ff5228f244962bfd9833.wav,그것들은 왕족으로서 짊어져야 하는 의무의 부담감을 잠깐이나마 잊게 해주었습니다.,44, 그것들은 왕적으로서 질머져야 하는 의무일 부담감을 잠깐 이남아 입게 해주었습니다.,0.2
3690,3690,f85b6a106f1aec8f296f00b8e1c5c2d9.wav,심할 경우 염증 및 궤양이 생기기도 한다.,23, 심할 경우 염증 및 괴양이 생기기도 한다,0.0625
3691,3691,e5b22523c791a922c335518a0cdcd35b.wav,그런 다음에 삼 개월간 전화하고 질적 거리겠죠!,26, 이런 다음에 3개월간 전화하고 질척거리겠죠.,0.15789473684210525
3692,3692,234bca9e159228a20a2a59230180a9a9.wav,우리 태양의 행성계에는 태양과 태양 주위를 돌고 있는 여덟 개의 행성이 있다.,43, 우리 태양의 행성계에는 태양과 태양주의를 돌고 있는 8개의 행성이 있다.,0.0967741935483871
3693,3693,ba0cf6e6252627648d6bc33a1846e2e5.wav,왜? 무슨 일 있었어? 비행기 서비스가 별로였니?,27, 왜 무슨 일이 있어서 비행기 서비스가 별로였니?,0.15789473684210525
3694,3694,cf8b669efba2fbf225654fd82ceef950.wav,현 정부도 유사한 궤적을 밟고 있다는 평가가 나온다.,29, 건 정부도 유산 개석을 밟고 있다는 평가가 나온다.,0.23809523809523808
3695,3695,bd1ac862bc3080e2fa89f24368190947.wav,난 평소에도 많이 앉아있기 때문에 걱정됩니다.,25, 난 평소에도 많이 안 사 있기 때문에 걱정됩니다.,0.10526315789473684
3696,3696,86bdcbeaf409a53c3f077f3400453e70.wav,내가 일요일에 관련된 물품을 옮기겠습니다.,23, 애가 일요일에 관련된 물품을 옮기겠습니다.,0.05555555555555555
3697,3697,d065975825cae623ed43d7a7bd3230e3.wav,나는 니가 총명하고 밟고 건강하게 자라서 이 세상의 빛이 되는 사람으로 자라길 바라.,47, 나는 미가 총명하고 밝고 건강하게 자라서 이 세상에 빛이 되는 사람으로 잘하길 바라.,0.14705882352941177
3698,3698,6fb8d69e60c780d1614b56b59c40cc36.wav,그들을 응원하고자 하는 팬이라면 누구나 참여가 가능합니다!,32, 그들을 응원하고자 하는 팬이라면 누구나 참여가 가능합니다.,0.0
3699,3699,6eda4d525a3a943014f774098b95cdf2.wav,얇은 피부에 자란 털을 제거하는 거라 아플 거예요.,28, 얇은 피부에 자란퍼를 제거하는 거라 아플 거예요,0.1
3700,3700,be18a14d83b28f80dd577acdd27e511b.wav,응? 왜 그래? 갑자기 무슨 문제라도 생겼어?,25, 왜 그래 갑자기 무슨 문제라도 생겼어?,0.0625
3701,3701,b8c36b562b52757d295bc07026e22407.wav,사람들이 많이 모인 장소나 대규모 시설을 공략하는 대신 기존 서울시 사업의 성과를 홍보하고 시민들과의 접점을 넓히는 데 주력했다.,72, 사람들이 많이 모인 상소나 대규모 시서를 공약하는 대신 기존 서울시 사업의 성과를 홍보하고 시민들과의 접점을 넓히는데 주력했다.,0.07407407407407407
3702,3702,534f38e42d4032fc0a95f2171bc02833.wav,위에 케첩을 더 얹어 주시겠어요?,18, 위에 케첩을 더 얹어주시겠어요?,0.0
3703,3703,e89caea1f3ac1aebc6e9b8dbcc2ecc89.wav,시간이 늦었는데 처방받은 약을 받을 수 있는 약국이 있을까요?,34, 실화니 늦었는데 처방과전 약을 받을 수 있는 약국이 있을까요,0.2
3704,3704,ce909f971806914a1976045fe57d8053.wav,여기에 짐 좀 옮기는 거 도와주세요.,20, 여기에 침 좀 옮기는 거 도와주세요,0.07142857142857142
3705,3705,53bcc8bc06516f1a7a27775e854668a6.wav,오늘은 금요일이니까 새벽까지 열심히 놀자!,23, 오늘은 금요일이니까 새벽까지 열심히 놀자,0.0
3706,3706,c3b9e34862cfa91b3c698061aa7b191d.wav,왐파노아그족과 델라웨어족은 우호 관계를 맺고 거래를 하고 있었습니다.,38, 완판호학조과 델라웨어조금 우호 관계를 맺고 거래를 하고 있었습니다.,0.26666666666666666
3707,3707,0ca4f8f72a3c1117a22778f5e715cfe5.wav,왜 당신들의 웹사이트에 배송이 프라임으로 뜨는지 모르겠어요.,33, 왜 당신들의 웹사이트에 배송이 프라임으로 뜨는지 모르겠어요.,0.0
3708,3708,510a8d6ee21066638c8bc0e3af1e00af.wav,웹사이트와 팸플릿은 지금 리뉴얼 중이어서 서비스가 잠시 중지되어있는 상태입니다.,44, 웹사이트와 펜플리스는 지금 리뉴엘 중이어서 서비스가 잠시 중지되어 있는 상태입니다.,0.1388888888888889
3709,3709,22b4e3fa6d60e9605bcaf27c031c50a1.wav,이제 테이블에 내가 앉을 차례에요.,19, 이제 테이블에 내가 안 들 차례에요,0.14285714285714285
3710,3710,07c0a17e878925c4bca0fb02a00c0109.wav,내 삶에 후회는 남기지 말아요.,17, 내 삶의 후에는 감기지 말아요.,0.25
3711,3711,5740698eb9137eabb38c275979e65ebe.wav,나는 집이 좋아서 그렇게 주말을 보내는 것도 좋은걸.,29, 아는 집이 좋아서 그렇게 주말을 보내는 것도 좋은 걸,0.047619047619047616
3712,3712,36a87cf7bf4e6c05b02554032249d9fa.wav,귀여운 스티커가 엄청나게 많다!,17, 비어우 스틱커가 엄청나게 많다,0.3076923076923077
3713,3713,6dea4bbc20a4ed33a2ea5215a0adafea.wav,스웨덴 정부의 산업 전환 의지가 뒷받침됐기 때문이다.,29, 꽤된 정부의 산업전환 의지가 뒷받침 됐기 때문이다.,0.13636363636363635
3714,3714,83d9f99364d172f4f8073c9dd80e9cb2.wav,이것은 폭넓은 주제에 대한 학습은 학생들이 주요한 의사결정을 할 때 균형 있고 객관적인 시각을 키워주는 데 큰 도움을 주었습니다.,72, 이것은 폭넓은 주제에 대한 학습은 학생들이 중요한 의사 결정을 할 때 균형이고 객관적인 시각을 키워주는데 큰 도움을 주었습니다.,0.03773584905660377
3715,3715,cd810753810b429c3cfe2e641d52cad1.wav,대표팀과 동고동락했던 미디어는 차가운 여론에 분위기가 가라앉았다.,36, 대표팀과 동구동락했던 미디어는 차가운 여론에 분위기가 가라앉았다.,0.034482758620689655
3716,3716,206b5e70d315052d2d223a6e948e6b35.wav,이대로 가다가는 저소득층의 삶 자체가 무너질지도 모른다.,31, 이대로 가다가는 저소득층의 사임 자체가 무너질지도 모른다.,0.08
3717,3717,0ac766ee711a9bf182f6e19a0e73a569.wav,삼성물산 패션부문이 뒤늦게 스포츠웨어 시장에 뛰어 들었다.,32, 삼성물산 패션 부문이 기능계 스포츠회의 시장에 뛰어들었다.,0.2
3718,3718,9588931cbde94e33c54c836f270dc49d.wav,새로운 컨셉이지만 이번에 정말 새롭고 좀 놀라웠어요!,29, 새로운 컨셉이지만 이번에 정말 새롭고 좀 놀라웠어요,0.0
3719,3719,ec4d9b932c44cad9147fc3f0bf87904b.wav,인천의 웬만한 번화가라면 로드샵이 엄청 많이 있을 거예요.,32, 인천에 웬만한 번화가라면 로드샵이 엄청 많이 있을 거예요,0.041666666666666664
3720,3720,7bd820d47e64852c9ce207c0dd6a4c1a.wav,개인이 방송사를 상대로 지난한 소송절차를 밟게 됐다.,29, 개인이 방송사를 상대로 지난한 소송 절차를 받게 됐다.,0.045454545454545456
3721,3721,f7d908ca980e3bcf374746b1f1f217ed.wav,쉐이프 포 우먼이란 남아프리카의 여성 전용 체육관 체인들을 뜻합니다.,38, 최애 부포 음원이란 나마프리카 여성전용 체육관 체인들을 뜻합니다.,0.27586206896551724
3722,3722,d97d5f3b9819182f452d4c9f25165750.wav,좌측 의자에 앉아 대기해 주십시오.,19, 마치 의사에 앉아 대기해주십시오,0.21428571428571427
3723,3723,3142377b52525af5d3ba52129a62948c.wav,당신은 이곳에 가입하면 무료로 조언을 얻을 수 있으며 무료 업그레이드 혜택을 받을 수 있습니다.,53, 당신은 이곳에 가입하면 무료로 조언을 얻을 수 있으며 무료 업그레이드 혜택을 받을 수 있습니다.,0.0
3724,3724,5a1d6f609aa5851fc365beb36a5e8639.wav,제 삶에 가장 큰 영향을 미친 것은 음악입니다.,26, 제 삶의 가장 큰 영향을 미친 것은 음악입니다.,0.05555555555555555
3725,3725,6d41c0d287b499c09dba093df502f797.wav,가끔은 내가 짓궂게 굴기도 했지만 넓은 마음으로 이해해줘서 고마워.,37, 아깝은 내가 지구 때 굵게 됐지만 넓은 마음으로 이해해 줘서 고마워,0.32142857142857145
3726,3726,9c17ade9ce04d0d617929557d86ae5c3.wav,립스틱 하나라도 사서 면세를 즐길 기회를 놓치지 않을 거라고!,34, 립스틱 하나라도 사서 면세를 즐기기 기회를 놓치지 않을 거라고,0.07692307692307693
3727,3727,89d77f0930ee47be174faa98ac4b10f0.wav,영국은 비슷한 시기에 우리나라보다 폭넓은 급여기준으로 보험이 적용됐다.,39, 영국은 비슷한 시기에 우리나라 보다 폭넓은 급여 기준으로 포험이 적용됐다.,0.03225806451612903
3728,3728,1a3101e3e47182a15f6d0b744e67df2d.wav,당신은 곧 원본 선적 서류를 받을 것입니다.,24, 당신은 곧 원본선적 서류를 받을 것입니다.,0.0
3729,3729,be944be672e3d0e9c125e307b2fbb041.wav,그러나 나는 절대 주저앉지 않을 거야.,21, 그러나 나는 절대 주조한지 안을 거야,0.2
3730,3730,37c6ba4c1e76b9e067a86a6b01654519.wav,신고를 받고 출동한 소방대원들이 그를 구조해 한강성심병원으로 옮겼다.,38, 신고를 받고 출동한 소방대원들이 그를 구조해 한강 성신병원으로 옮겼다.,0.03333333333333333
3731,3731,0002d3428f0ddfa5a48eec5cc351daa8.wav,그곳에 도착하시면 제게 전화하시는 것을 잊지 마세요!,29, 그곳에 도착하시면 제게 전화하시는 것을 잊지 마세요,0.0
3732,3732,42d785b3f5c07fe686f1d96ad086dcee.wav,새로운 기술이 발달하면서 분명 우리가 알아야할 지식의 폭이 넓어지고 사회는 점점 더 특별한 인재를 원할거예요.,61, 새로운 기술이 발달하면서 분명 우리가 알아야 할 지식에 포기 넓어지고 사회는 점점 더 특별한 인제를 원할 거예요.,0.08695652173913043
3733,3733,cfbb5f358247886186841f402aad99ae.wav,하지만 이번에 출시한 휴대 전화기 배터리는 깁니다. 웹 사이트에 공지로 올리는 것이 어떨까요?,52, 하지만 이번엔 출시한 휴대전화 배터리는 깁니다. 웹사이트의 공지로 울리는 것이 어떨까요?,0.10526315789473684
3734,3734,1a570c1427ea5ea4e6fe924d16b11744.wav,학교에서 누가 제자리에 앉아 있네요.,20, 학교에서 누가 제자리에 앉아있네요,0.0
3735,3735,38fa6a6a14e9819b7b9a7c8975ed86c4.wav,바이러스가 옮길 수 있어요.,15, 아이러스가 옮길 수 있어요.,0.09090909090909091
3736,3736,3d6237380bb46a44b2cd4fd60b12685f.wav,동굴을 넓히기도 하면서 온갖 고생과 모험을 경험했어요.,30, 공구를 넓히기도 하면서 온갖 고생과 모험을 경험했어요.,0.13043478260869565
3737,3737,992e8e7b8dd25641f55c9dcf2aacf3e7.wav,나는 당신이 우리를 좋아해 주실 때 그 순간만 행복한 게 아니라 여러 행복 중에 우리를 좋아해 주는 순간이 하나였으면 좋겠어요.,71, 나는 당신이 우리를 좋아해 주실 때 그 순간만 행복한 게 아니라 여러 행복 중에 우리를 좋아해 주는 순간이 하나였으면 좋겠어요.,0.0
3738,3738,00c624eb5ee58ac1122c8427157505d2.wav,잠깐 음료수를 가지고 온 사이에 제 가방이 사라졌어요!,30, 잠깐 음료수를 가지고 온 사이에 제 가방이 사라졌어요.,0.0
3739,3739,5de2b5933dd0df0b07803330827b3daf.wav,다시 한번 당사 항공기의 예기치 못한 지연으로 인하여 발생하는 불편과 심려를 끼쳐드린 점 넓은 양해 부탁드립니다.,63, 다시 한 번 당사 항공기에 얘기지 못한 지원으로 인하여 발생하는 불편과 침녀를 끼쳐드린 점 넓은 양해 부탁드립니다.,0.1276595744680851
3740,3740,7614b18951bc573b2b2a309891241d3a.wav,그렇다면 여성 의류도 다른 자리로 옮긴 건가요?,26, 그렇다면 여성 의리도 다른 자리로 옮긴 건가요?,0.05263157894736842
3741,3741,2a095669f88b599b5b0fb5e97dc5ad63.wav,입구에 받는 곳이 있는데 여기 앉아계시면 제가 가져다드릴게요.,34, 입구에 받는 곳이 있는데 여기 앉아 계시면 제가 가져다 드릴게요,0.0
3742,3742,faf2eeb38ed9a594e4e1cc556f047771.wav,참가자들은 달리는 소에게 밟히면 행운이 찾아온다고 믿는다.,32, 참가자들은 달리는 소액에 발핀해 행운이 찾아온다고 믿는다.,0.2
3743,3743,e742a5fb4aa5a99279630a18bb3ac45e.wav,시청사를 기준으로 들어선 프라하의 크리스마스 마켓!,28, 시통사를 기준으로 그로던 프라의 크리스마스 마켓,0.22727272727272727
3744,3744,42400cf89af497c243e8ac22351747f0.wav,경제활성화를 위해 폭넓은 규제 완화가 필요하다는 설명이다.,32, 엉대 활성화를 위해 폭넓은 규제 완화가 필요하다는 설명이다.,0.08
3745,3745,731a859db26e7f04594415321cef3d89.wav,나는 며칠 전 외국인들 세 명이 지하철 노약자석에 앉아서 시끄럽게 떠드는 걸 봤어.,46, 아는 며칠 전 외국인들 3명이 지하철 노약자석에 앉아서 시끄럽게 떠오르는 걸 봤어,0.11764705882352941
3746,3746,4f30fd46334f2c021c2eaeee93ada199.wav,삶이 무료할수록 인생에서 가장 행복했던 곳에서 나의 소중한 사람들과 이별을 막지 못한 어린 시절의 내가 원망스러워.,64, 삶이 무료할수록 인생에서 가장 행복했던 곳에서 나의 소중한 사람들과 이별을 막지 못한 어린 시절에 내가 원망스러워,0.020833333333333332
3747,3747,493143db762253c9970468cbe7fd8ebf.wav,그는 넓은 이마를 갖고 있어요.,17, 그는 넓은 이마를 갖고 있어요,0.0
3748,3748,28b36ed6afbe2a9e408ae1ae04549208.wav,와! 정말 신나네요. 집에 갈 때는 각자 가는 것인가요?,31, 와 정말 신나네요. 집에 갈 때는 각자 가는 것인가요?,0.0
3749,3749,8223f0b9246a5d58ec87bdc61d358954.wav,꾹 참고 버티기만 하면 좋아질 거예요!,21, 꼭 참고 버티기만 하면 좋아질 거예요,0.06666666666666667
3750,3750,608b29065e3769d38310649aee05ae49.wav,학교들이 학생수 감소를 이유로 다른 지역으로 옮겨가기 시작했다.,35, 학교들이 학생수 감소를 이유로 다른 지역으로 옮겨가기 시작했다.,0.0
3751,3751,0acf9a0a5395a367e86ea8a702f74025.wav,그녀는 소파에 앉아 예능을 보고 있었어.,22, 그녀는 소파에 앉아 예능을 보고 있었어,0.0
3752,3752,507fbc8e5059822b1af1b963635e9218.wav,맞다! 여기 너희 동네였지. 나 이 집 커피 좋아해서 종종 와.,35, 맞다! 여기 너희동 내었지? 나 이집 커피 좋아해서 종종 와!,0.09090909090909091
3753,3753,249c1c156ef76e27ac171edc0ba697ab.wav,프린터 소프트웨어에 이상이 생겼습니다.,21, 프린터 소프트 에어에 이상이 생겼습니다.,0.058823529411764705
3754,3754,59dc57207f0d4ae24605ac6851c7b717.wav,뮤직비디오와 그 춤이 인상적이래! 우리가 듣기에도 중독성 있지 않아?,38, 뮤직비디오와 그 춤이 인상적이래 우리가 듣기에도 중독성 있지 않아?,0.0
3755,3755,3953bd73bf150ec2756056ab7fc822e1.wav,그들은 식탁에 앉아 칠면조를 먹고 있었어요.,24, 이들은 식탁에 앉아 칠면조를 먹고 있었어요,0.05555555555555555
3756,3756,a63f40cd81ed72546e25e7a688f46e53.wav,그러고 보니까 두 그림이 닮았군요.,19, 그러고 보니까 두 그림이 닮았군요.,0.0
3757,3757,250f30848e80664853a1a839dc48c335.wav,우리 잠깐 여기 좀 앉아서 길 찾으면 안 될까?,26, 우리 잠깐 여기 좀 앉아서 길 찾으면 안 될까?,0.0
3758,3758,29628fd62eb83ab7cab549535cda6c0e.wav,이거 정말 옛날 드라마잖아! 어릴 때 보던 드라마인데.,30, 이거 정말 옛날 드라마잖아. 어릴 때보다 드라마인데.,0.047619047619047616
3759,3759,00a7fa4a913e07c116bd162569a0116b.wav,골든 샘플을 제외한 나머지 모든 카메라에 업데이트된 펌웨어가 적용될 것이에요.,43, 골든 샘프를 제외한 나머지 모든 카메라에 업데이트 된 포메어가 적용될 것이에요.,0.12121212121212122
3760,3760,4b3a9b583fac97678c5ad9fe9c273689.wav,아들이 자라면서 더욱 저를 닮아 갑니다.,22, 아들이 잘하면서 더욱 저를 닮아갑니다.,0.125
3761,3761,cbbe4e25c435797d1611812737851f9e.wav,모자가 내 얼굴에 꼭 맞아요!,16, 보자가 내 얼굴에 꼭 맞아요,0.09090909090909091
3762,3762,03414eb6295c88807c0df12dd8d0ca28.wav,누군가 다른 사람의 명예를 훼손하거나 악플 등을 인터넷에 게시할 경우 경고를 받게 된다.,49, 누군가 다른 사람의 명예를 훼손하거나 아플등을 인터넷에 개시할 경우 경고를 받게 된다.,0.05555555555555555
3763,3763,ea56747d54e8acd4c2ad98630d68c686.wav,납치되기 위해서 당신은 영화관 안에서 모르는 사람 사이의 어두운 자리에 앉아야 합니다.,48, 납치되기 위해서 당신은 영화관 안에서 모르는 사람 사이에 어두운 살이에 앉아야 합니다.,0.08333333333333333
3764,3764,f877c6efdc790e13486690f7d9ddbe4e.wav,진정한것들은 삶에서의 달콤한 것들과 단순한 것들입니다.,30, 인정한 것들은 삶에서의 달콤한 것들과 단순한 것들입니다.,0.041666666666666664
3765,3765,356bbfe5dbf1756470d9a1639bf52cce.wav,난 그 웹사이트에 내 주소를 맞게 적었습니다.,25, 난 그 웹사이트에 내 주소를 맞게 적었습니다.,0.0
3766,3766,064e3c650859f1ba74bb5a72987f4b15.wav,좋은 브랜드의 옷은 품질도 좋고 서비스도 좋습니다.,28, 좋은 브랜드의 옷은 품들도 좋고 서비스도 좋습니다,0.047619047619047616
3767,3767,8fcbce033735dfeee44ebe394f951c7a.wav,지금 이 상태로 운전하시면 바로 승천 길로 가시는 거예요!,32, 지금 이 상태로 운전하시면 바로 승청길로 가시는 거예요,0.043478260869565216
3768,3768,88d8f0ea0eb04aa7733dc01229fa87fa.wav,집마다 가족이 둘러앉아 만두를 만들며 밤을 새웁니다.,29, 빛마다 가족이 둘러한자 만두를 만들며 밤을 세웁니다,0.18181818181818182
3769,3769,103159e468c40af88ed9ef2edfbe5ccf.wav,병원 내에 있는 약국도 문을 받아서 오늘 밤은 주사로 약을 투여를 해드리고 처방전은 내일 아침에 약국에 가셔서 약을 받으세요.,70, 동원에 있는 야국도 문을 받아서 오늘 밤은 주사로 약을 투여를 해드리고 처방전은 내일 아침에 야국에 가셔서 약을 받으세요.,0.0784313725490196
3770,3770,8a818f392a7938cd8ff1fbe773637bac.wav,친절은 삶에서 큰 미덕입니다.,16, 친구는 삶에서 큰 미럭입니다.,0.25
3771,3771,c015f0eca94e1e86305778502389c622.wav,그렇다면 내가 웹사이트에 들어가서 한번 찾아볼게.,27, 그렇다면 내가 웹 사이트에 들어가서 한번 찾아볼께,0.047619047619047616
3772,3772,010e75da4d600b60dc89476eba0ebc41.wav,당신하고 주고받은 메일은 영어 사전과 인터넷의 도움을 받은 거예요.,37, 망치나고 주고받은 메일은 영어사전과 인터넷의 도움을 받은 거에요,0.14285714285714285
3773,3773,32951f0ac111f20191c7ef4b0c73558e.wav,테라스에 앉을 수 있는 자리가 있을까요?,22, 헤라스에 안 줄 수 있는 자리가 있을까요?,0.1875
3774,3774,5fb6b8340506e91a6719f89d4eded763.wav,너가 살아가는 삶의 모습을 보고 너에 대한 지원 여부를 결정할게.,36, 너가 살아가는 삶의 모습을 보고 너에 대한 지원 여부를 결정할게,0.0
3775,3775,074ce1a758413144e6ae2594ae1ecfb1.wav,이후 해경 경비함정이 이들을 옮겨 태우고 배를 예인했다.,31, 이후 해왕 경비 함정에 이들을 옮겨 태우고 배를 예인했다.,0.08695652173913043
3776,3776,0785f23c93ae79452dc7fae49eeafb31.wav,하지만 웹사이트상의 가격은 최종구매가격에 적용됩니다.,29, 하지만 웹사이트 상의 가격은 최종 구매 가격에 적용됩니다.,0.0
3777,3777,367013ab26a1dd9e97bc2f87c6652fe3.wav,우선은 과열된 시장 분위기를 가라앉히는 게 급선무다.,29, 우선은 과열된 시장 분위기를 갈아 앉히는 게 급선무다.,0.09090909090909091
3778,3778,f3b353802a36a7b1f93557ba0333584c.wav,나는 하루 여덟 시간 이상 자야 좋은 컨디션이 된다.,29, 나는 하루 8시간 이상 자야 좋은 컨디션이 된다.,0.1
3779,3779,f6eae1de6b6d42aa3e2ec6bd95405e9a.wav,그리고 영어를 잘하려고 단어를 열심히 외우고 있습니다!,30, 그리고 영어를 잘 하려고 단어를 열심히 외우고 있습니다.,0.0
